accelerometer_X;accelerometer_Y;accelerometer_Z;latitude;longitude;tilt;timestamp
-0.5243462;8.667274;3.8284454;-22.8867759;-42.4681915;66;13019
-0.021548472;9.270632;4.3216662;-22.8867759;-42.4681915;65;13059
-0.06464542;8.985713;4.640105;-22.8867759;-42.4681915;63;13102
-0.45970076;8.755863;4.017593;-22.8867759;-42.4681915;65;13138
-0.16759923;9.27542;4.0104103;-22.8867759;-42.4681915;67;13178
-0.0047885496;8.849239;4.3863115;-22.8867759;-42.4681915;64;13219
-0.35435268;8.983319;4.106181;-22.8867759;-42.4681915;65;13260
-0.15083931;9.225141;4.1420956;-22.8867759;-42.4681915;66;13301
-0.1340794;8.830086;4.350397;-22.8867759;-42.4681915;64;13339
-0.25379312;9.07909;4.0391417;-22.8867759;-42.4681915;66;13379
-0.18435916;9.033599;4.2570205;-22.8867759;-42.4681915;65;13421
-0.083799616;8.76544;4.170827;-22.8867759;-42.4681915;65;13460
-0.31604427;9.273026;4.400677;-22.8867759;-42.4681915;65;13500
-0.45491222;9.179649;4.0582957;-22.8867759;-42.4681915;66;13539
-0.25858167;8.887548;4.2474437;-22.8867759;-42.4681915;64;13579
-0.42139238;9.270632;4.2474437;-22.8867759;-42.4681915;65;13618
-0.4860378;9.150918;4.0032277;-22.8867759;-42.4681915;66;13660
-0.21309046;8.746285;4.1851926;-22.8867759;-42.4681915;64;13699
-0.34716985;9.148524;4.5706706;-22.8867759;-42.4681915;63;13740
-0.39505535;9.210775;4.0463243;-22.8867759;-42.4681915;66;13779
-0.19154198;8.959376;4.400677;-22.8867759;-42.4681915;64;13819
-0.29689008;9.158101;4.371946;-22.8867759;-42.4681915;64;13856
-0.37111259;9.031204;4.242655;-22.8867759;-42.4681915;65;13898
-0.15562786;9.064724;4.336032;-22.8867759;-42.4681915;64;13939
-0.3040729;9.332883;4.400677;-22.8867759;-42.4681915;65;13977
-0.53871185;8.945011;3.7590115;-22.8867759;-42.4681915;67;14020
-0.08619389;9.261055;4.2474437;-22.8867759;-42.4681915;65;14058
0.0;9.4095;4.2594147;-22.8867759;-42.4681915;66;14098
-0.54350036;8.724737;3.2921278;-22.8867759;-42.4681915;69;14139
-0.11253092;9.364009;4.2642035;-22.8867759;-42.4681915;66;14177
-0.3040729;9.306546;4.2809634;-22.8867759;-42.4681915;65;14218
-0.679974;8.739103;3.1029801;-22.8867759;-42.4681915;71;14258
-0.12450229;9.653716;4.477294;-22.8867759;-42.4681915;65;14300
-0.50998056;9.284998;3.9457648;-22.8867759;-42.4681915;67;14339
-0.6249057;9.12937;3.5650752;-22.8867759;-42.4681915;69;14379
-0.12210801;9.344854;3.5483153;-22.8867759;-42.4681915;69;14420
-0.2681588;9.294575;4.278569;-22.8867759;-42.4681915;65;14459
-0.55307746;9.229929;3.5363438;-22.8867759;-42.4681915;69;14500
-0.409421;8.901914;2.9114382;-22.8867759;-42.4681915;72;14539
-0.07422252;9.601042;3.9697077;-22.8867759;-42.4681915;68;14580
-0.20590763;9.526819;3.929005;-22.8867759;-42.4681915;68;14620
-0.31604427;8.650515;2.4493432;-22.8867759;-42.4681915;74;14657
0.117319465;9.58907;4.276175;-22.8867759;-42.4681915;66;14699
-0.12210801;9.107821;3.9768906;-22.8867759;-42.4681915;66;14739
-0.2849187;8.921068;3.1604428;-22.8867759;-42.4681915;71;14779
-0.13168511;9.464568;4.3791285;-22.8867759;-42.4681915;65;14819
-0.38787252;9.153313;4.070267;-22.8867759;-42.4681915;66;14859
-0.19633053;9.2419;4.09421;-22.8867759;-42.4681915;66;14898
-0.3615355;9.059936;3.624932;-22.8867759;-42.4681915;68;14940
-0.40223816;9.529214;5.1021996;-22.8867759;-42.4681915;62;14979
-0.6273;8.516436;2.0279508;-22.8867759;-42.4681915;77;15019
-0.38068968;10.202005;5.791751;-22.8867759;-42.4681915;60;15059
-0.44533512;8.22194;0.9313729;-22.8867759;-42.4681915;84;15100
-0.35674694;10.118205;5.011217;-22.8867759;-42.4681915;64;15138
-0.505192;9.2419;3.4788814;-22.8867759;-42.4681915;69;15178
-0.05985687;9.167678;2.8180614;-22.8867759;-42.4681915;73;15218
0.102953814;9.368797;3.4333901;-22.8867759;-42.4681915;70;15256
0.014365649;9.75667;4.577853;-22.8867759;-42.4681915;65;15304
